x,intensity
1.147786946736684272e-01,6.143960060368171259e-165
1.150287571892973371e-01,9.952028266296071208e-165
1.152788197049262470e-01,1.611533029393563261e-164
1.155288822205551569e-01,2.608742507526077034e-164
1.157789447361840529e-01,4.221702368226224411e-164
1.160290072518129628e-01,6.829806560150274513e-164
1.162790697674418727e-01,1.104570877841273108e-163
1.165291322830707826e-01,1.785842559222038345e-163
1.167791947986996925e-01,2.886404168469209535e-163
1.170292573143285886e-01,4.663752688008413304e-163
1.172793198299574985e-01,7.533178821249406707e-163
1.175293823455864084e-01,1.216425278133176153e-162
1.177794448612153183e-01,1.963617942545074724e-162
1.180295073768442282e-01,3.168786235594033037e-162
1.182795698924731242e-01,5.112028779299895379e-162
1.185296324081020342e-01,8.244380617241215016e-162
1.187796949237309441e-01,1.329190331566067259e-161
1.190297574393598540e-01,2.142302084494906140e-161
1.192798199549887639e-01,3.451744521011273674e-161
1.195298824706176738e-01,5.559823120496469409e-161
1.197799449862465698e-01,8.952569553109413801e-161
1.200300075018754797e-01,1.441115635271687722e-160
1.202800700175043896e-01,2.319072651320835851e-160
1.205301325331332996e-01,3.730733928813844620e-160
1.207801950487622095e-01,5.999825200440611197e-160
1.210302575643911055e-01,9.646001330049877684e-160
1.212803200800200154e-01,1.550316738686214657e-159
1.215303825956489253e-01,2.490909528526593393e-159
1.217804451112778352e-01,4.000920033975219716e-159
1.220305076269067451e-01,6.424305546646410514e-159
1.222805701425356412e-01,1.031233244525317680e-158
1.225306326581645511e-01,1.654824805769892320e-158
1.227806951737934610e-01,2.654676100058699216e-158
1.230307576894223709e-01,4.257311796625384059e-158
1.232808202050512808e-01,6.825331937747038682e-158
1.235308827206801768e-01,1.093897167376191050e-157
1.237809452363090867e-01,1.752643633272489582e-157
1.240310077519379967e-01,2.807211556327222890e-157
1.242810702675669066e-01,4.494910704386916696e-157
1.245311327831958165e-01,7.195009904448975650e-157
1.247811952988247125e-01,1.151346714974623798e-156
1.250312578144536224e-01,1.841811833381423316e-156
1.252813203300825462e-01,2.945430601614849101e-156
1.255313828457114422e-01,4.708870354286479700e-156
1.257814453613403383e-01,7.525737672030935595e-156
1.260315078769692620e-01,1.202391290813636413e-155
1.262815703925981581e-01,1.920467543736806178e-155
1.265316329082270819e-01,3.066426264858791115e-155
1.267816954238559779e-01,4.894659495346514993e-155
1.270317579394848739e-01,7.810464238196597145e-155
1.272818204551137977e-01,1.245935661872440143e-154
1.275318829707426938e-01,1.986912720850397512e-154
1.277819454863716175e-01,3.167571081543070862e-154
1.280320080020005136e-01,5.048220944068735974e-154
1.282820705176294096e-01,8.042938450067999000e-154
1.285321330332583334e-01,1.281018914938799345e-153
1.287821955488872294e-01,2.039673935104217804e-153
1.290322580645161532e-01,3.246611753819583390e-153
1.292823205801450492e-01,5.166118623856426590e-153
1.295323830957739453e-01,8.217936838908066737e-153
1.297824456114028691e-01,1.306849666928663452e-152
1.300325081270317651e-01,2.077556635767308878e-152
1.302825706426606889e-01,3.301752537008192786e-152
1.305326331582895849e-01,5.245665300426963296e-152
1.307826956739184809e-01,8.331458634313191404e-152
1.310327581895474047e-01,1.322835729765585961e-151
1.312828207051763008e-01,2.099690098040593103e-151
1.315328832208052245e-01,3.331723046832346453e-151
1.317829457364341206e-01,5.285024386539767752e-151
1.320330082520630166e-01,8.380877796132698348e-151
1.322830707676919404e-01,1.328606677640089822e-150
1.325331332833208364e-01,2.105560691209859810e-150
1.327831957989497602e-01,3.335826912824280162e-150
1.330332583145786562e-01,5.283280431213363435e-150
1.332833208302075523e-01,8.365043997571749638e-150
1.335333833458364761e-01,1.324028115837512226e-149
1.337834458614653721e-01,2.095031693045454078e-149
1.340335083770942959e-01,3.313968676016930432e-149
1.342835708927231919e-01,5.240474515654272443e-149
1.345336334083521157e-01,8.284327136944000247e-149
1.347836959239810117e-01,1.309206883624415009e-148
1.350337584396099078e-01,2.068348583063468112e-148
1.352838209552388316e-01,3.266657480148596280e-148
1.355338834708677276e-01,5.157602644810351171e-148
1.357839459864966514e-01,8.140602972959124989e-148
1.360340085021255474e-01,1.284486909930702121e-147
1.362840710177544434e-01,2.026129528486440647e-147
1.365341335333833672e-01,3.194987357072873583e-147
1.367841960490122633e-01,5.036577222470867925e-147
1.370342585646411870e-01,7.937180662484429275e-147
1.372843210802700831e-01,1.250435946304910620e-146
1.375343835958989791e-01,1.969341577794793100e-146
1.377844461115279029e-01,3.100595172324081638e-146
1.380345086271567989e-01,4.880153690690940625e-146
1.382845711427857227e-01,7.678676109647897581e-146
1.385346336584146187e-01,1.207823891775345636e-145
1.387846961740435148e-01,1.899263842087140101e-145
1.390347586896724386e-01,2.985598488146923071e-145
1.392848212053013346e-01,4.691826263037841739e-145
1.395348837209302584e-01,7.370837894634447383e-145
1.397849462365591544e-01,1.157593865034011541e-144
1.400350087521880504e-01,1.817439621501446234e-144
1.402850712678169742e-01,2.852516637270608186e-144
1.405351337834458703e-01,4.475698259978699546e-144
1.407851962990747940e-01,7.020334946204061187e-144
1.410352588147036901e-01,1.100827541171121210e-143
1.412853213303325861e-01,1.725619977574312859e-143
1.415353838459615099e-01,2.704179112882706555e-143
1.417854463615904059e-01,4.236333760441584145e-143
1.420355088772193297e-01,6.634516899116806800e-143
1.422855713928482257e-01,1.038706529984734442e-142
1.425356339084771218e-01,1.625701628578601481e-142
1.427856964241060456e-01,2.543625918737777516e-142
1.430357589397349416e-01,3.978598043808051065e-142
1.432858214553638654e-01,6.221159132487596317e-142
1.435358839709927614e-01,9.724717159988473348e-142
1.437859464866216574e-01,1.519662233204973349e-141
1.440360090022505812e-01,2.374004760466481093e-141
1.442860715178794773e-01,3.707494574954330874e-141
1.445361340335084011e-01,5.788204771879905958e-141
1.447861965491372971e-01,9.033825014004250591e-141
1.450362590647661931e-01,1.409496122984006569e-140
